Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
344,A,1,1168,306.7405894368252,0,0.1,-0.2
344,B,1,32,7.74401720892713,0,0.1,-0.2
344,C,1,793,193.72964169381106,0,0.1,-0.2
344,D,1,32,11.469534050179211,0,0.1,-0.2
344,E,1,29722,7550.04233700254,0,0.1,-0.2
345,A,1,1151,302.27604318646047,0,0.1,-0.2
345,B,1,32,7.74401720892713,0,0.1,-0.2
345,C,1,779,190.30944625407164,0,0.1,-0.2
345,D,1,31,11.11111111111111,0,0.1,-0.2
345,E,1,29138,7401.693480101609,0,0.1,-0.2
346,A,1,1102,289.40764517070323,0,0.1,-0.2
346,B,1,30,7.260016133369185,0,0.1,-0.2
346,C,1,745,182.0032573289902,0,0.1,-0.2
346,D,1,31,11.11111111111111,0,0.1,-0.2
346,E,1,27854,7075.529212531753,0,0.1,-0.2
347,A,1,1092,286.78144149401805,0,0.1,-0.2
347,B,1,32,7.74401720892713,0,0.1,-0.2
347,C,1,767,187.37785016286642,0,0.1,-0.2
347,D,1,34,12.186379928315413,0,0.1,-0.2
347,E,1,27515,6989.415749364945,0,0.1,-0.2
348,A,1,1137,298.5993580391012,0,0.1,-0.2
348,B,1,36,8.712019360043023,0,0.1,-0.2
348,C,1,820,200.3257328990228,0,0.1,-0.2
348,D,1,35,12.544802867383513,0,0.1,-0.2
348,E,1,28407,7216.003386960204,0,0.1,-0.2
349,A,1,1739,456.69681937554714,0,0.1,-0.2
349,B,1,61,14.762032804517343,0,0.1,-0.2
349,C,1,1294,316.12377850162864,0,0.1,-0.2
349,D,1,50,17.921146953405017,0,0.1,-0.2
349,E,1,42521,10801.270110076208,0,0.1,-0.2
350,A,1,2016,529.4426612197257,0,0.1,-0.2
350,B,1,76,18.392040871201935,0,0.1,-0.2
350,C,1,1518,370.84690553745924,0,0.1,-0.2
350,D,1,63,22.580645161290324,0,0.1,-0.2
350,E,1,49156,12486.706181202371,0,0.1,-0.2
351,A,1,1312,344.5579223810913,0,0.1,-0.2
351,B,1,42,10.16402258671686,0,0.1,-0.2
351,C,1,1005,245.52117263843647,0,0.1,-0.2
351,D,1,37,13.261648745519713,0,0.1,-0.2
351,E,1,31705,8053.76799322608,0,0.1,-0.2
352,A,1,1251,328.5380799533119,0,0.1,-0.2
352,B,1,40,9.680021511158913,0,0.1,-0.2
352,C,1,953,232.81758957654722,0,0.1,-0.2
352,D,1,36,12.903225806451612,0,0.1,-0.2
